PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
UNIVERSITY STUDENT,27,ESCORT,1750
UNIVERSITY STUDENT,27,PERS-BUS AND MED,5690
UNIVERSITY STUDENT,27,SHOP,5110
UNIVERSITY STUDENT,27,MEAL,3010
UNIVERSITY STUDENT,27,SOC AND REC,6490
UNIVERSITY STUDENT,27,CHANGE MODE,10
UNIVERSITY STUDENT,28,HOME,146840
UNIVERSITY STUDENT,28,WORK,29220
UNIVERSITY STUDENT,28,SCHOOL,19910
UNIVERSITY STUDENT,28,ESCORT,2160
UNIVERSITY STUDENT,28,PERS-BUS AND MED,5900
UNIVERSITY STUDENT,28,SHOP,5040
UNIVERSITY STUDENT,28,MEAL,3050
UNIVERSITY STUDENT,28,SOC AND REC,7200
UNIVERSITY STUDENT,28,CHANGE MODE,10
UNIVERSITY STUDENT,29,HOME,151680
UNIVERSITY STUDENT,29,WORK,24200
UNIVERSITY STUDENT,29,SCHOOL,19170
UNIVERSITY STUDENT,29,ESCORT,2140
UNIVERSITY STUDENT,29,PERS-BUS AND MED,5750
UNIVERSITY STUDENT,29,SHOP,4680
UNIVERSITY STUDENT,29,MEAL,3050
UNIVERSITY STUDENT,29,SOC AND REC,7850
UNIVERSITY STUDENT,29,CHANGE MODE,0
UNIVERSITY STUDENT,30,HOME,157330
UNIVERSITY STUDENT,30,WORK,18760
UNIVERSITY STUDENT,30,SCHOOL,17840
UNIVERSITY STUDENT,30,ESCORT,1760
UNIVERSITY STUDENT,30,PERS-BUS AND MED,5960
UNIVERSITY STUDENT,30,SHOP,4290
UNIVERSITY STUDENT,30,MEAL,3340
UNIVERSITY STUDENT,30,SOC AND REC,8700
UNIVERSITY STUDENT,30,CHANGE MODE,10
UNIVERSITY STUDENT,31,HOME,163550
UNIVERSITY STUDENT,31,WORK,13830
UNIVERSITY STUDENT,31,SCHOOL,15790
UNIVERSITY STUDENT,31,ESCORT,1780
UNIVERSITY STUDENT,31,PERS-BUS AND MED,5740
UNIVERSITY STUDENT,31,SHOP,4340
UNIVERSITY STUDENT,31,MEAL,3560
UNIVERSITY STUDENT,31,SOC AND REC,8610
UNIVERSITY STUDENT,31,CHANGE MODE,0
UNIVERSITY STUDENT,32,HOME,167460
UNIVERSITY STUDENT,32,WORK,11730
UNIVERSITY STUDENT,32,SCHOOL,16680
UNIVERSITY STUDENT,32,ESCORT,1880
UNIVERSITY STUDENT,32,PERS-BUS AND MED,5950
UNIVERSITY STUDENT,32,SHOP,4160
UNIVERSITY STUDENT,32,MEAL,3610
UNIVERSITY STUDENT,32,SOC AND REC,9640
UNIVERSITY STUDENT,32,CHANGE MODE,10
UNIVERSITY STUDENT,33,HOME,172130
UNIVERSITY STUDENT,33,WORK,9860
UNIVERSITY STUDENT,33,SCHOOL,16490
UNIVERSITY STUDENT,33,ESCORT,1440
UNIVERSITY STUDENT,33,PERS-BUS AND MED,5710
UNIVERSITY STUDENT,33,SHOP,4090
UNIVERSITY STUDENT,33,MEAL,3890
UNIVERSITY STUDENT,33,SOC AND REC,10010
UNIVERSITY STUDENT,33,CHANGE MODE,0
UNIVERSITY STUDENT,34,HOME,177500
UNIVERSITY STUDENT,34,WORK,9480
UNIVERSITY STUDENT,34,SCHOOL,15310
UNIVERSITY STUDENT,34,ESCORT,1380
UNIVERSITY STUDENT,34,PERS-BUS AND MED,5050
UNIVERSITY STUDENT,34,SHOP,3430
UNIVERSITY STUDENT,34,MEAL,3610
UNIVERSITY STUDENT,34,SOC AND REC,9460
UNIVERSITY STUDENT,34,CHANGE MODE,0
UNIVERSITY STUDENT,35,HOME,181610
UNIVERSITY STUDENT,35,WORK,8970
UNIVERSITY STUDENT,35,SCHOOL,13400
UNIVERSITY STUDENT,35,ESCORT,1200
UNIVERSITY STUDENT,35,PERS-BUS AND MED,4570
UNIVERSITY STUDENT,35,SHOP,2950
UNIVERSITY STUDENT,35,MEAL,3060
UNIVERSITY STUDENT,35,SOC AND REC,8870
UNIVERSITY STUDENT,35,CHANGE MODE,0
UNIVERSITY STUDENT,36,HOME,186350
UNIVERSITY STUDENT,36,WORK,8230
UNIVERSITY STUDENT,36,SCHOOL,11640
UNIVERSITY STUDENT,36,ESCORT,980
UNIVERSITY STUDENT,36,PERS-BUS AND MED,4170
UNIVERSITY STUDENT,36,SHOP,2190
UNIVERSITY STUDENT,36,MEAL,2570
UNIVERSITY STUDENT,36,SOC AND REC,8440
UNIVERSITY STUDENT,36,CHANGE MODE,0
UNIVERSITY STUDENT,37,HOME,191770
UNIVERSITY STUDENT,37,WORK,7300
UNIVERSITY STUDENT,37,SCHOOL,9700
UNIVERSITY STUDENT,37,ESCORT,1130
UNIVERSITY STUDENT,37,PERS-BUS AND MED,3470
UNIVERSITY STUDENT,37,SHOP,1480
UNIVERSITY STUDENT,37,MEAL,2090
UNIVERSITY STUDENT,37,SOC AND REC,7770
UNIVERSITY STUDENT,37,CHANGE MODE,0
UNIVERSITY STUDENT,38,HOME,195110
UNIVERSITY STUDENT,38,WORK,6800
UNIVERSITY STUDENT,38,SCHOOL,9290
UNIVERSITY STUDENT,38,ESCORT,920
UNIVERSITY STUDENT,38,PERS-BUS AND MED,3220
UNIVERSITY STUDENT,38,SHOP,1500
UNIVERSITY STUDENT,38,MEAL,2020
UNIVERSITY STUDENT,38,SOC AND REC,7170
UNIVERSITY STUDENT,38,CHANGE MODE,10
UNIVERSITY STUDENT,39,HOME,199400
UNIVERSITY STUDENT,39,WORK,6200
UNIVERSITY STUDENT,39,SCHOOL,8380
UNIVERSITY STUDENT,39,ESCORT,830
UNIVERSITY STUDENT,39,PERS-BUS AND MED,2720
UNIVERSITY STUDENT,39,SHOP,1280
UNIVERSITY STUDENT,39,MEAL,1920
UNIVERSITY STUDENT,39,SOC AND REC,6390
UNIVERSITY STUDENT,39,CHANGE MODE,0
UNIVERSITY STUDENT,40,HOME,205750
UNIVERSITY STUDENT,40,WORK,5520
UNIVERSITY STUDENT,40,SCHOOL,6370
UNIVERSITY STUDENT,40,ESCORT,400
UNIVERSITY STUDENT,40,PERS-BUS AND MED,2070
UNIVERSITY STUDENT,40,SHOP,840
UNIVERSITY STUDENT,40,MEAL,1390
UNIVERSITY STUDENT,40,SOC AND REC,5090
UNIVERSITY STUDENT,40,CHANGE MODE,0
UNIVERSITY STUDENT,41,HOME,211580
UNIVERSITY STUDENT,41,WORK,4660
UNIVERSITY STUDENT,41,SCHOOL,4440
UNIVERSITY STUDENT,41,ESCORT,350
UNIVERSITY STUDENT,41,PERS-BUS AND MED,1370
UNIVERSITY STUDENT,41,SHOP,550
UNIVERSITY STUDENT,41,MEAL,970
UNIVERSITY STUDENT,41,SOC AND REC,3620
UNIVERSITY STUDENT,41,CHANGE MODE,0
UNIVERSITY STUDENT,42,HOME,217520
UNIVERSITY STUDENT,42,WORK,3630
UNIVERSITY STUDENT,42,SCHOOL,2290
UNIVERSITY STUDENT,42,ESCORT,310
UNIVERSITY STUDENT,42,PERS-BUS AND MED,930
UNIVERSITY STUDENT,42,SHOP,410
UNIVERSITY STUDENT,42,MEAL,590
UNIVERSITY STUDENT,42,SOC AND REC,2560
UNIVERSITY STUDENT,42,CHANGE MODE,0
UNIVERSITY STUDENT,43,HOME,222910
UNIVERSITY STUDENT,43,WORK,2320
UNIVERSITY STUDENT,43,SCHOOL,340
UNIVERSITY STUDENT,43,ESCORT,220
UNIVERSITY STUDENT,43,PERS-BUS AND MED,360
UNIVERSITY STUDENT,43,SHOP,260
UNIVERSITY STUDENT,43,MEAL,250
UNIVERSITY STUDENT,43,SOC AND REC,1500
UNIVERSITY STUDENT,43,CHANGE MODE,0
UNIVERSITY STUDENT,44,HOME,225570
UNIVERSITY STUDENT,44,WORK,2060
UNIVERSITY STUDENT,44,SCHOOL,290
UNIVERSITY STUDENT,44,ESCORT,220
UNIVERSITY STUDENT,44,PERS-BUS AND MED,320
UNIVERSITY STUDENT,44,SHOP,220
UNIVERSITY STUDENT,44,MEAL,270
UNIVERSITY STUDENT,44,SOC AND REC,1140
UNIVERSITY STUDENT,44,CHANGE MODE,0
UNIVERSITY STUDENT,45,HOME,226750
UNIVERSITY STUDENT,45,WORK,1730
UNIVERSITY STUDENT,45,SCHOOL,260
UNIVERSITY STUDENT,45,ESCORT,120
UNIVERSITY STUDENT,45,PERS-BUS AND MED,240
UNIVERSITY STUDENT,45,SHOP,190
UNIVERSITY STUDENT,45,MEAL,250
UNIVERSITY STUDENT,45,SOC AND REC,940
UNIVERSITY STUDENT,45,CHANGE MODE,0
UNIVERSITY STUDENT,46,HOME,227650
UNIVERSITY STUDENT,46,WORK,1350
UNIVERSITY STUDENT,46,SCHOOL,210
UNIVERSITY STUDENT,46,ESCORT,90
UNIVERSITY STUDENT,46,PERS-BUS AND MED,230
UNIVERSITY STUDENT,46,SHOP,140
UNIVERSITY STUDENT,46,MEAL,190
UNIVERSITY STUDENT,46,SOC AND REC,630
UNIVERSITY STUDENT,46,CHANGE MODE,0
UNIVERSITY STUDENT,47,HOME,228620
UNIVERSITY STUDENT,47,WORK,910
UNIVERSITY STUDENT,47,SCHOOL,170
UNIVERSITY STUDENT,47,ESCORT,40
UNIVERSITY STUDENT,47,PERS-BUS AND MED,140
UNIVERSITY STUDENT,47,SHOP,120
UNIVERSITY STUDENT,47,MEAL,170
UNIVERSITY STUDENT,47,SOC AND REC,500
UNIVERSITY STUDENT,47,CHANGE MODE,0
UNIVERSITY STUDENT,48,HOME,229450
UNIVERSITY STUDENT,48,WORK,580
UNIVERSITY STUDENT,48,SCHOOL,120
UNIVERSITY STUDENT,48,ESCORT,50
UNIVERSITY STUDENT,48,PERS-BUS AND MED,60
UNIVERSITY STUDENT,48,SHOP,100
UNIVERSITY STUDENT,48,MEAL,100
UNIVERSITY STUDENT,48,SOC AND REC,240
UNIVERSITY STUDENT,48,CHANGE MODE,0
UNIVERSITY STUDENT,49,HOME,22330
UNIVERSITY STUDENT,49,WORK,0
UNIVERSITY STUDENT,49,SCHOOL,0
UNIVERSITY STUDENT,49,ESCORT,0
UNIVERSITY STUDENT,49,PERS-BUS AND MED,0
UNIVERSITY STUDENT,49,SHOP,0
UNIVERSITY STUDENT,49,MEAL,0
UNIVERSITY STUDENT,49,SOC AND REC,0
UNIVERSITY STUDENT,49,CHANGE MODE,0
ALL,1,HOME,2213530
ALL,1,WORK,0
ALL,1,SCHOOL,0
ALL,1,ESCORT,10
ALL,1,PERS-BUS AND MED,10
ALL,1,SHOP,0
ALL,1,MEAL,30
ALL,1,SOC AND REC,0
ALL,1,CHANGE MODE,0
ALL,2,HOME,2199140
ALL,2,WORK,4410
ALL,2,SCHOOL,10
ALL,2,ESCORT,1890
ALL,2,PERS-BUS AND MED,1530
ALL,2,SHOP,890
ALL,2,MEAL,470
ALL,2,SOC AND REC,380
ALL,2,CHANGE MODE,10
ALL,3,HOME,2189950
ALL,3,WORK,10170
ALL,3,SCHOOL,40
ALL,3,ESCORT,3220
ALL,3,PERS-BUS AND MED,2720
ALL,3,SHOP,1550
ALL,3,MEAL,840
ALL,3,SOC AND REC,760
ALL,3,CHANGE MODE,20
ALL,4,HOME,2181120
ALL,4,WORK,16450
ALL,4,SCHOOL,70
ALL,4,ESCORT,3710
ALL,4,PERS-BUS AND MED,3530
ALL,4,SHOP,2080
ALL,4,MEAL,1150
ALL,4,SOC AND REC,1220
ALL,4,CHANGE MODE,0
ALL,5,HOME,2169710
ALL,5,WORK,23260
ALL,5,SCHOOL,140
ALL,5,ESCORT,4930
ALL,5,PERS-BUS AND MED,4460
ALL,5,SHOP,2750
ALL,5,MEAL,1580
ALL,5,SOC AND REC,1610
ALL,5,CHANGE MODE,10
ALL,6,HOME,2153490
ALL,6,WORK,30680
ALL,6,SCHOOL,140
ALL,6,ESCORT,6180
ALL,6,PERS-BUS AND MED,5480
ALL,6,SHOP,3490
ALL,6,MEAL,1850
ALL,6,SOC AND REC,2220
ALL,6,CHANGE MODE,40
ALL,7,HOME,2107470
ALL,7,WORK,40120
ALL,7,SCHOOL,310
ALL,7,ESCORT,6640
ALL,7,PERS-BUS AND MED,5760
ALL,7,SHOP,3420
ALL,7,MEAL,1970
ALL,7,SOC AND REC,2750
ALL,7,CHANGE MODE,70
ALL,8,HOME,2020850
ALL,8,WORK,89800
ALL,8,SCHOOL,6140
ALL,8,ESCORT,14550
ALL,8,PERS-BUS AND MED,11960
ALL,8,SHOP,5960
ALL,8,MEAL,3220
ALL,8,SOC AND REC,6240
ALL,8,CHANGE MODE,80
ALL,9,HOME,1875350
ALL,9,WORK,141000
ALL,9,SCHOOL,13130
ALL,9,ESCORT,16520
ALL,9,PERS-BUS AND MED,14970
ALL,9,SHOP,7140
ALL,9,MEAL,3390
ALL,9,SOC AND REC,8400
ALL,9,CHANGE MODE,230
ALL,10,HOME,1656030
ALL,10,WORK,243550
ALL,10,SCHOOL,113660
ALL,10,ESCORT,23180
ALL,10,PERS-BUS AND MED,26880
ALL,10,SHOP,13650
ALL,10,MEAL,5250
ALL,10,SOC AND REC,14680
ALL,10,CHANGE MODE,120
ALL,11,HOME,1452900
ALL,11,WORK,343880
ALL,11,SCHOOL,201840
ALL,11,ESCORT,20300
ALL,11,PERS-BUS AND MED,31510
ALL,11,SHOP,16410
ALL,11,MEAL,6130
ALL,11,SOC AND REC,17770
ALL,11,CHANGE MODE,100
ALL,12,HOME,1255280
ALL,12,WORK,441350
ALL,12,SCHOOL,300610
ALL,12,ESCORT,22250
ALL,12,PERS-BUS AND MED,45590
ALL,12,SHOP,22880
ALL,12,MEAL,9170
ALL,12,SOC AND REC,25640
ALL,12,CHANGE MODE,120
ALL,13,HOME,1134650
ALL,13,WORK,530180
ALL,13,SCHOOL,385560
ALL,13,ESCORT,16870
ALL,13,PERS-BUS AND MED,53880
ALL,13,SHOP,25900
ALL,13,MEAL,11770
ALL,13,SOC AND REC,30920
ALL,13,CHANGE MODE,50
ALL,14,HOME,1080920
ALL,14,WORK,556340
ALL,14,SCHOOL,407540
ALL,14,ESCORT,16390
ALL,14,PERS-BUS AND MED,61830
ALL,14,SHOP,29710
ALL,14,MEAL,14380
ALL,14,SOC AND REC,36500
ALL,14,CHANGE MODE,30
ALL,15,HOME,1033510
ALL,15,WORK,578180
ALL,15,SCHOOL,426580
ALL,15,ESCORT,16970
ALL,15,PERS-BUS AND MED,67540
ALL,15,SHOP,33040
ALL,15,MEAL,16800
ALL,15,SOC AND REC,40540
ALL,15,CHANGE MODE,20
ALL,16,HOME,1001450
ALL,16,WORK,578040
ALL,16,SCHOOL,427010
ALL,16,ESCORT,19250
ALL,16,PERS-BUS AND MED,75650
ALL,16,SHOP,39310
ALL,16,MEAL,20690
ALL,16,SOC AND REC,46650
ALL,16,CHANGE MODE,0
ALL,17,HOME,986860
ALL,17,WORK,577680
ALL,17,SCHOOL,425220
ALL,17,ESCORT,18180
ALL,17,PERS-BUS AND MED,80670
ALL,17,SHOP,43740
ALL,17,MEAL,25170
ALL,17,SOC AND REC,52340
ALL,17,CHANGE MODE,20
ALL,18,HOME,981480
ALL,18,WORK,575030
ALL,18,SCHOOL,422800
ALL,18,ESCORT,18230
ALL,18,PERS-BUS AND MED,84310
ALL,18,SHOP,46110
ALL,18,MEAL,28010
ALL,18,SOC AND REC,57330
ALL,18,CHANGE MODE,30
ALL,19,HOME,979700
ALL,19,WORK,570630
ALL,19,SCHOOL,417550
ALL,19,ESCORT,17180
ALL,19,PERS-BUS AND MED,87250
ALL,19,SHOP,47400
ALL,19,MEAL,30920
ALL,19,SOC AND REC,61790
ALL,19,CHANGE MODE,10
ALL,20,HOME,982210
ALL,20,WORK,565900
ALL,20,SCHOOL,410990
ALL,20,ESCORT,16190
ALL,20,PERS-BUS AND MED,88690
ALL,20,SHOP,47800
ALL,20,MEAL,32830
ALL,20,SOC AND REC,65170
ALL,20,CHANGE MODE,0
ALL,21,HOME,979230
ALL,21,WORK,562850
ALL,21,SCHOOL,402270
ALL,21,ESCORT,17040
ALL,21,PERS-BUS AND MED,89010
ALL,21,SHOP,49090
ALL,21,MEAL,33760
ALL,21,SOC AND REC,69490
ALL,21,CHANGE MODE,50
ALL,22,HOME,992790
ALL,22,WORK,561790
ALL,22,SCHOOL,371750
ALL,22,ESCORT,17920
ALL,22,PERS-BUS AND MED,88740
ALL,22,SHOP,50890
ALL,22,MEAL,33090
ALL,22,SOC AND REC,72530
ALL,22,CHANGE MODE,20
ALL,23,HOME,1020020
ALL,23,WORK,556850
ALL,23,SCHOOL,337540
ALL,23,ESCORT,18390
ALL,23,PERS-BUS AND MED,89120
ALL,23,SHOP,52650
ALL,23,MEAL,33730
ALL,23,SOC AND REC,75530
ALL,23,CHANGE MODE,30
ALL,24,HOME,1058530
ALL,24,WORK,547650
ALL,24,SCHOOL,297060
ALL,24,ESCORT,18570
ALL,24,PERS-BUS AND MED,89550
ALL,24,SHOP,54800
ALL,24,MEAL,34720
ALL,24,SOC AND REC,78780
ALL,24,CHANGE MODE,20
ALL,25,HOME,1103030
ALL,25,WORK,532680
ALL,25,SCHOOL,246450
ALL,25,ESCORT,21350
ALL,25,PERS-BUS AND MED,89640
ALL,25,SHOP,57620
ALL,25,MEAL,36380
ALL,25,SOC AND REC,83290
ALL,25,CHANGE MODE,80
ALL,26,HOME,1178210
ALL,26,WORK,498110
ALL,26,SCHOOL,181580
ALL,26,ESCORT,21980
ALL,26,PERS-BUS AND MED,83010
ALL,26,SHOP,56200
ALL,26,MEAL,32710
ALL,26,SOC AND REC,82330
ALL,26,CHANGE MODE,50
ALL,27,HOME,1286810
ALL,27,WORK,458160
ALL,27,SCHOOL,102860
ALL,27,ESCORT,20810
ALL,27,PERS-BUS AND MED,76760
ALL,27,SHOP,53560
ALL,27,MEAL,29900
ALL,27,SOC AND REC,80950
ALL,27,CHANGE MODE,40
ALL,28,HOME,1371100
ALL,28,WORK,397280
ALL,28,SCHOOL,89440
ALL,28,ESCORT,22120
ALL,28,PERS-BUS AND MED,75770
ALL,28,SHOP,53890
ALL,28,MEAL,29600
ALL,28,SOC AND REC,84260
ALL,28,CHANGE MODE,80
ALL,29,HOME,1454840
ALL,29,WORK,323360
ALL,29,SCHOOL,73690
ALL,29,ESCORT,21470
ALL,29,PERS-BUS AND MED,73050
ALL,29,SHOP,52820
ALL,29,MEAL,29240
ALL,29,SOC AND REC,86430
ALL,29,CHANGE MODE,80
ALL,30,HOME,1547260
ALL,30,WORK,244010
ALL,30,SCHOOL,56520
ALL,30,ESCORT,20440
ALL,30,PERS-BUS AND MED,71700
ALL,30,SHOP,50300
ALL,30,MEAL,30240
ALL,30,SOC AND REC,88480
ALL,30,CHANGE MODE,100
ALL,31,HOME,1650410
ALL,31,WORK,159650
ALL,31,SCHOOL,38580
ALL,31,ESCORT,18250
ALL,31,PERS-BUS AND MED,67060
ALL,31,SHOP,48280
ALL,31,MEAL,31610
ALL,31,SOC AND REC,88820
ALL,31,CHANGE MODE,80
ALL,32,HOME,1731680
ALL,32,WORK,123050
ALL,32,SCHOOL,34150
ALL,32,ESCORT,18450
ALL,32,PERS-BUS AND MED,66900
ALL,32,SHOP,46790
ALL,32,MEAL,33190
ALL,32,SOC AND REC,93790
ALL,32,CHANGE MODE,50
ALL,33,HOME,1793330
ALL,33,WORK,90470
ALL,33,SCHOOL,29080
ALL,33,ESCORT,16940
ALL,33,PERS-BUS AND MED,64440
ALL,33,SHOP,43910
ALL,33,MEAL,34350
ALL,33,SOC AND REC,95020
ALL,33,CHANGE MODE,60
ALL,34,HOME,1851620
ALL,34,WORK,82110
ALL,34,SCHOOL,25350
ALL,34,ESCORT,13430
ALL,34,PERS-BUS AND MED,56850
ALL,34,SHOP,36790
ALL,34,MEAL,31570
ALL,34,SOC AND REC,89700
ALL,34,CHANGE MODE,20
ALL,35,HOME,1895900
ALL,35,WORK,73860
ALL,35,SCHOOL,21610
ALL,35,ESCORT,11210
ALL,35,PERS-BUS AND MED,49660
ALL,35,SHOP,30330
ALL,35,MEAL,27340
ALL,35,SOC AND REC,82900
ALL,35,CHANGE MODE,10
ALL,36,HOME,1937720
ALL,36,WORK,65190
ALL,36,SCHOOL,18230
ALL,36,ESCORT,9770
ALL,36,PERS-BUS AND MED,42710
ALL,36,SHOP,23370
ALL,36,MEAL,22570
ALL,36,SOC AND REC,75990
ALL,36,CHANGE MODE,0
ALL,37,HOME,1980730
ALL,37,WORK,55670
ALL,37,SCHOOL,14580
ALL,37,ESCORT,9040
ALL,37,PERS-BUS AND MED,36720
ALL,37,SHOP,15260
ALL,37,MEAL,17200
ALL,37,SOC AND REC,67690
ALL,37,CHANGE MODE,20
ALL,38,HOME,2015020
ALL,38,WORK,49210
ALL,38,SCHOOL,13470
ALL,38,ESCORT,7760
ALL,38,PERS-BUS AND MED,32710
ALL,38,SHOP,12540
ALL,38,MEAL,15380
ALL,38,SOC AND REC,61960
ALL,38,CHANGE MODE,20
ALL,39,HOME,2050840
ALL,39,WORK,42910
ALL,39,SCHOOL,11670
ALL,39,ESCORT,6250
ALL,39,PERS-BUS AND MED,27900
ALL,39,SHOP,10180
ALL,39,MEAL,13690
ALL,39,SOC AND REC,54630
ALL,39,CHANGE MODE,0
ALL,40,HOME,2095020
ALL,40,WORK,36170
ALL,40,SCHOOL,8890
ALL,40,ESCORT,3610
ALL,40,PERS-BUS AND MED,20150
ALL,40,SHOP,7240
ALL,40,MEAL,9750
ALL,40,SOC AND REC,42760
ALL,40,CHANGE MODE,0
ALL,41,HOME,2131950
ALL,41,WORK,29280
ALL,41,SCHOOL,6340
ALL,41,ESCORT,2720
ALL,41,PERS-BUS AND MED,13690
ALL,41,SHOP,4730
ALL,41,MEAL,6490
ALL,41,SOC AND REC,30400
ALL,41,CHANGE MODE,0
ALL,42,HOME,2166010
ALL,42,WORK,21880
ALL,42,SCHOOL,3370
ALL,42,ESCORT,1840
ALL,42,PERS-BUS AND MED,7940
ALL,42,SHOP,3080
ALL,42,MEAL,3700
ALL,42,SOC AND REC,19500
ALL,42,CHANGE MODE,0
ALL,43,HOME,2197730
ALL,43,WORK,14050
ALL,43,SCHOOL,460
ALL,43,ESCORT,1080
ALL,43,PERS-BUS AND MED,3520
ALL,43,SHOP,1530
ALL,43,MEAL,1490
ALL,43,SOC AND REC,9710
ALL,43,CHANGE MODE,0
ALL,44,HOME,2214710
ALL,44,WORK,12060
ALL,44,SCHOOL,410
ALL,44,ESCORT,880
ALL,44,PERS-BUS AND MED,2670
ALL,44,SHOP,1290
ALL,44,MEAL,1220
ALL,44,SOC AND REC,7570
ALL,44,CHANGE MODE,10
ALL,45,HOME,2221850
ALL,45,WORK,9680
ALL,45,SCHOOL,370
ALL,45,ESCORT,570
ALL,45,PERS-BUS AND MED,2060
ALL,45,SHOP,990
ALL,45,MEAL,1020
ALL,45,SOC AND REC,5790
ALL,45,CHANGE MODE,20
ALL,46,HOME,2227710
ALL,46,WORK,7460
ALL,46,SCHOOL,300
ALL,46,ESCORT,340
ALL,46,PERS-BUS AND MED,1650
ALL,46,SHOP,680
ALL,46,MEAL,810
ALL,46,SOC AND REC,4140
ALL,46,CHANGE MODE,10
ALL,47,HOME,2233010
ALL,47,WORK,5460
ALL,47,SCHOOL,240
ALL,47,ESCORT,180
ALL,47,PERS-BUS AND MED,1150
ALL,47,SHOP,450
ALL,47,MEAL,530
ALL,47,SOC AND REC,2680
ALL,47,CHANGE MODE,10
ALL,48,HOME,2237940
ALL,48,WORK,3550
ALL,48,SCHOOL,160
ALL,48,ESCORT,180
ALL,48,PERS-BUS AND MED,490
ALL,48,SHOP,340
ALL,48,MEAL,260
ALL,48,SOC AND REC,1330
ALL,48,CHANGE MODE,10
ALL,49,HOME,335350
ALL,49,WORK,0
ALL,49,SCHOOL,0
ALL,49,ESCORT,0
ALL,49,PERS-BUS AND MED,0
ALL,49,SHOP,0
ALL,49,MEAL,0
ALL,49,SOC AND REC,0
ALL,49,CHANGE MODE,0
